Country Name,Country Code,Time,Time Code,"Net bilateral aid flows from DAC donors, United States (current US$) [DC.DAC.USAL.CD]",Net official aid received (constant 2013 US$) [DT.ODA.OATL.KD],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]","Net bilateral aid flows from DAC donors, Total (current US$) [DC.DAC.TOTL.CD]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Agricultural land (sq. km) [AG.LND.AGRI.K2],Battle-related deaths (number of people) [VC.BTL.DETH]
Middle East & North Africa,MEA,2006,YR2006,5741460000,..,6.1784439716416,13935390000,4.55393375677022,3743757.5,..
Middle East & North Africa,MEA,2007,YR2007,4965490000,..,6.00207107577605,14886820000,4.45287000092064,3748024,..
Middle East & North Africa,MEA,2008,YR2008,4703200000,..,4.37082014685575,17337950000,4.16424004363547,3724117.8,..
Middle East & North Africa,MEA,2009,YR2009,4087790000,..,3.52190907551562,9597310000,5.08730150845839,3717749.6,..
Middle East & North Africa,MEA,2010,YR2010,2981960000,..,3.15278783375359,8066620000,4.80710902941032,3722084.3,..
Middle East & North Africa (excluding high income),MNA,1960,YR1960,384000000,..,..,848430000,..,..,..
Middle East & North Africa (excluding high income),MNA,1961,YR1961,536000000,..,..,1027380000,..,2008890,..
Middle East & North Africa (excluding high income),MNA,1962,YR1962,459000000,..,..,915120000,..,2007810,..
Middle East & North Africa (excluding high income),MNA,1963,YR1963,401000000,..,..,798150000,..,2010260,..
Middle East & North Africa (excluding high income),MNA,1964,YR1964,372000000,..,..,732270000,..,2010780,..
Middle East & North Africa (excluding high income),MNA,1965,YR1965,254530000,..,..,563330000,..,2013250,..
Middle East & North Africa (excluding high income),MNA,1966,YR1966,212900000,..,..,456340000,..,2012980,..
Middle East & North Africa (excluding high income),MNA,1967,YR1967,111850000,..,..,394460000,..,2019300,..
Middle East & North Africa (excluding high income),MNA,1968,YR1968,98670000,..,..,359780000,..,2022340,..
Middle East & North Africa (excluding high income),MNA,1969,YR1969,87000000,..,..,359350000,..,2029090,..
Middle East & North Africa (excluding high income),MNA,1970,YR1970,84000000,..,0.504041559168282,395990000,..,2036390,..
Middle East & North Africa (excluding high income),MNA,1971,YR1971,118000000,..,0.328215702652457,433420000,..,2066410,..
Middle East & North Africa (excluding high income),MNA,1972,YR1972,132000000,..,0.395572872002486,457120000,..,2077770,..
Middle East & North Africa (excluding high income),MNA,1973,YR1973,75000000,..,1.19463938758748,482630000,..,2082400,..
Middle East & North Africa (excluding high income),MNA,1974,YR1974,118000000,..,0.775716086398003,663270000,..,2083300,..
Middle East & North Africa (excluding high income),MNA,1975,YR1975,187000000,..,0.611714685159979,903330000,..,2073560,..
Middle East & North Africa (excluding high income),MNA,1976,YR1976,366000000,..,0.178745946297021,1130620000,..,2076290,..
Middle East & North Africa (excluding high income),MNA,1977,YR1977,582000000,..,0.460422708903976,1478800000,..,2074960,..
Middle East & North Africa (excluding high income),MNA,1978,YR1978,771000000,..,0.923771587466265,1895760000,..,2071520,..
Middle East & North Africa (excluding high income),MNA,1979,YR1979,779000000,..,0.69058255051283,1820680000,..,2082800,..
Middle East & North Africa (excluding high income),MNA,1980,YR1980,952000000,..,0.51337597519203,2072250000,..,2070660,..
Middle East & North Africa (excluding high income),MNA,1981,YR1981,1021000000,..,0.511561730116996,2140490000,..,2033586,..
Middle East & North Africa (excluding high income),MNA,1982,YR1982,1056000000,..,0.204672897143012,2204510000,..,2041353.4,..
Middle East & North Africa (excluding high income),MNA,1983,YR1983,1156000000,..,0.211361982223651,2221210000,..,2048287.4,..
Middle East & North Africa (excluding high income),MNA,1984,YR1984,1428000000,..,0.296702819947308,2517170000,..,2055253.6,..
Middle East & North Africa (excluding high income),MNA,1985,YR1985,1546000000,..,0.357475038391336,2715920000,..,2058488,..
Middle East & North Africa (excluding high income),MNA,1986,YR1986,1308000000,..,0.301947332778445,2618020000,..,2058698,..
Middle East & North Africa (excluding high income),MNA,1987,YR1987,1330000000,..,0.250341033379693,3140980000,..,2064630,..
Middle East & North Africa (excluding high income),MNA,1988,YR1988,1021000000,..,0.43923862779387,3103790000,4.65353502560422,2071350,..
Middle East & North Africa (excluding high income),MNA,1989,YR1989,1137000000,..,0.457710814427089,2935610000,3.76790727289696,2068448,..
Middle East & North Africa (excluding high income),MNA,1990,YR1990,2552000000,0,0.143011430095458,5145810000,..,2069362,..
Middle East & North Africa (excluding high income),MNA,1991,YR1991,3395000000,0,0.612954004721025,7949370000,3.73998567632556,2093844,..
Middle East & North Africa (excluding high income),MNA,1992,YR1992,1784000000,0,1.1863289341878,5398350000,3.81658173747668,2111959.8,..
Middle East & North Africa (excluding high income),MNA,1993,YR1993,1052000000,0,1.31459826942777,3936030000,3.21446622863241,2125620,1319
Middle East & North Africa (excluding high income),MNA,1994,YR1994,1431000000,0,1.08608939094298,5465770000,3.39391003443993,2130810,..
Middle East & North Africa (excluding high income),MNA,1995,YR1995,837000000,0,0.34093713363278,4343360000,3.18612282851474,2129270,..
Middle East & North Africa (excluding high income),MNA,1996,YR1996,869000000,0,0.381979387125616,4922100000,3.10205764502515,2133624.6,1974
Middle East & North Africa (excluding high income),MNA,1997,YR1997,645000000,0,0.534874186728571,4274600000,3.28705235769182,2124129.2,3495
Middle East & North Africa (excluding high income),MNA,1998,YR1998,1013470000,0,0.715526616474538,4246730000,3.41341394702632,2135946.2,..
Middle East & North Africa (excluding high income),MNA,1999,YR1999,1133640000,0,0.49242370413107,4155250000,3.09334944256418,2123195,..
Middle East & North Africa (excluding high income),MNA,2000,YR2000,982450000,24820000,1.20027547805124,3569420000,2.96421593581588,2111660,..
Middle East & North Africa (excluding high income),MNA,2001,YR2001,924830000,12050000,1.031640042211,3538300000,3.24994750963275,2120670,..
Middle East & North Africa (excluding high income),MNA,2002,YR2002,1315480000,10830000,1.90030292299955,3512090000,3.21906388167629,2127860,..
Middle East & North Africa (excluding high income),MNA,2003,YR2003,3188810000,10620000,2.14232378155713,6665150000,3.20582964960608,2133877,..
Middle East & North Africa (excluding high income),MNA,2004,YR2004,4442840000,15440000,1.79939685255987,9516140000,3.07007215673814,2142603,..
Middle East & North Africa (excluding high income),MNA,2005,YR2005,12317620000,..,2.63475041048534,26417540000,2.98893254752708,1980348,..
Middle East & North Africa (excluding high income),MNA,2006,YR2006,5757900000,..,3.79164628700482,13938680000,2.92850012793095,1979530,..
Middle East & North Africa (excluding high income),MNA,2007,YR2007,4958070000,..,3.40690824518204,15021110000,2.7446880124249,1983724,..
Middle East & North Africa (excluding high income),MNA,2008,YR2008,4701770000,..,2.9117617295124,17334000000,2.68008355288873,1960749,..
Middle East & North Africa (excluding high income),MNA,2009,YR2009,4082540000,..,2.36129839234052,9588920000,3.11251565917395,1957162,..
Middle East & North Africa (excluding high income),MNA,2010,YR2010,2978940000,..,1.87629308507279,8058960000,2.92303052173772,1961906,..
Middle East & North Africa (IDA & IBRD countries),TMN,1960,YR1960,379000000,..,..,814220000,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,1961,YR1961,532000000,..,..,1022680000,..,2005230,..
Middle East & North Africa (IDA & IBRD countries),TMN,1962,YR1962,459000000,..,..,915140000,..,2004150,..
Middle East & North Africa (IDA & IBRD countries),TMN,1963,YR1963,401000000,..,..,798170000,..,2006600,..
Middle East & North Africa (IDA & IBRD countries),TMN,1964,YR1964,372000000,..,..,728090000,..,2007130,..
Middle East & North Africa (IDA & IBRD countries),TMN,1965,YR1965,254530000,..,..,559650000,..,2009600,..
Middle East & North Africa (IDA & IBRD countries),TMN,1966,YR1966,212900000,..,..,449600000,..,2009320,..
Middle East & North Africa (IDA & IBRD countries),TMN,1967,YR1967,111850000,..,..,388830000,..,2015630,..
Middle East & North Africa (IDA & IBRD countries),TMN,1968,YR1968,98670000,..,..,351350000,..,2018670,..
Middle East & North Africa (IDA & IBRD countries),TMN,1969,YR1969,87000000,..,..,351540000,..,2025420,..
Middle East & North Africa (IDA & IBRD countries),TMN,1970,YR1970,84000000,..,0.504041559168282,389390000,..,2032710,..
Middle East & North Africa (IDA & IBRD countries),TMN,1971,YR1971,118000000,..,0.328215702652457,427110000,..,2062730,..
Middle East & North Africa (IDA & IBRD countries),TMN,1972,YR1972,132000000,..,0.395572872002486,448530000,..,2074090,..
Middle East & North Africa (IDA & IBRD countries),TMN,1973,YR1973,75000000,..,1.19463938758748,463960000,..,2078720,..
Middle East & North Africa (IDA & IBRD countries),TMN,1974,YR1974,118000000,..,0.775716086398003,621050000,..,2079610,..
Middle East & North Africa (IDA & IBRD countries),TMN,1975,YR1975,187000000,..,0.611714685159979,871690000,..,2069870,..
Middle East & North Africa (IDA & IBRD countries),TMN,1976,YR1976,366000000,..,0.178745946297021,1097640000,..,2072580,..
Middle East & North Africa (IDA & IBRD countries),TMN,1977,YR1977,582000000,..,0.460422708903976,1447650000,..,2071230,..
Middle East & North Africa (IDA & IBRD countries),TMN,1978,YR1978,771000000,..,0.923771587466265,1867040000,..,2067770,..
Middle East & North Africa (IDA & IBRD countries),TMN,1979,YR1979,772000000,..,0.69058255051283,1779590000,..,2079060,..
Middle East & North Africa (IDA & IBRD countries),TMN,1980,YR1980,951000000,..,0.51337597519203,2066230000,..,2066910,..
Middle East & North Africa (IDA & IBRD countries),TMN,1981,YR1981,1004000000,..,0.511561730116996,2118330000,..,2029796,..
Middle East & North Africa (IDA & IBRD countries),TMN,1982,YR1982,1054000000,..,0.204672897143012,2183180000,..,2037553.4,..
Middle East & North Africa (IDA & IBRD countries),TMN,1983,YR1983,1153000000,..,0.211361982223651,2174500000,..,2044467.4,..
Middle East & North Africa (IDA & IBRD countries),TMN,1984,YR1984,1413000000,..,0.296702819947308,2496300000,..,2051423.6,..
Middle East & North Africa (IDA & IBRD countries),TMN,1985,YR1985,1543000000,..,0.357475038391336,2661380000,..,2054688,..
Middle East & North Africa (IDA & IBRD countries),TMN,1986,YR1986,1306000000,..,0.301947332778445,2611040000,..,2054898,..
Middle East & North Africa (IDA & IBRD countries),TMN,1987,YR1987,1329000000,..,0.250341033379693,3071830000,..,2060850,..
Middle East & North Africa (IDA & IBRD countries),TMN,1988,YR1988,1020000000,..,0.43923862779387,3043680000,4.65353502560422,2067570,..
Middle East & North Africa (IDA & IBRD countries),TMN,1989,YR1989,1136000000,..,0.457710814427089,2884910000,3.76790727289696,2064678,..
Middle East & North Africa (IDA & IBRD countries),TMN,1990,YR1990,2551000000,..,0.143011430095458,5089730000,..,2065612,..
Middle East & North Africa (IDA & IBRD countries),TMN,1991,YR1991,3394000000,..,0.612954004721025,7603610000,3.73998567632556,2090124,..
Middle East & North Africa (IDA & IBRD countries),TMN,1992,YR1992,1783000000,..,1.1863289341878,5315070000,3.81658173747668,2108259.8,..
Middle East & North Africa (IDA & IBRD countries),TMN,1993,YR1993,1033000000,..,1.31459826942777,3759730000,3.21446622863241,2121920,1319
Middle East & North Africa (IDA & IBRD countries),TMN,1994,YR1994,844000000,..,1.08608939094298,4612180000,3.39391003443993,2127110,..
Middle East & North Africa (IDA & IBRD countries),TMN,1995,YR1995,837000000,..,0.298425558480104,3944600000,3.18612282851474,2125510,..
Middle East & North Africa (IDA & IBRD countries),TMN,1996,YR1996,842000000,..,0.335418647207392,4397500000,3.10205764502515,2129904.6,1974
Middle East & North Africa (IDA & IBRD countries),TMN,1997,YR1997,564000000,..,0.495206573751271,3762100000,3.28705235769182,2120429.2,3495
Middle East & North Africa (IDA & IBRD countries),TMN,1998,YR1998,922670000,..,0.663605457630139,3764870000,3.41341394702632,2132456.2,..
Middle East & North Africa (IDA & IBRD countries),TMN,1999,YR1999,860450000,..,0.448998634317178,3542350000,3.09334944256418,2119555,..
Middle East & North Africa (IDA & IBRD countries),TMN,2000,YR2000,906450000,24820000,1.1978283228596,3108070000,2.96421593581588,2107940,..
Middle East & North Africa (IDA & IBRD countries),TMN,2001,YR2001,830990000,12050000,1.03674981218087,3083810000,3.24994750963275,2116980,..
Middle East & North Africa (IDA & IBRD countries),TMN,2002,YR2002,1167140000,10830000,1.91412065962849,2874480000,3.2190638816763,2124160,..
Middle East & North Africa (IDA & IBRD countries),TMN,2003,YR2003,2972760000,10620000,2.15752234128495,5756350000,3.20582964960608,2130207,..
Middle East & North Africa (IDA & IBRD countries),TMN,2004,YR2004,4161310000,15440000,1.80928277668035,8378190000,3.07007215673814,2138933,..
Middle East & North Africa (IDA & IBRD countries),TMN,2005,YR2005,12019890000,..,2.64804765593434,25183170000,2.98893254752708,1976710,..
Middle East & North Africa (IDA & IBRD countries),TMN,2006,YR2006,5449810000,..,3.81269142618051,12502300000,2.92850012793095,1975953,..
Middle East & North Africa (IDA & IBRD countries),TMN,2007,YR2007,4633530000,..,3.42401720897527,13119840000,2.7446880124249,1980189,..
Middle East & North Africa (IDA & IBRD countries),TMN,2008,YR2008,3880280000,..,2.92401115180604,14536970000,2.68008355288873,1957247,..
Middle East & North Africa (IDA & IBRD countries),TMN,2009,YR2009,3154860000,..,2.34980830660025,6845950000,3.11251565917395,1954169,..
Middle East & North Africa (IDA & IBRD countries),TMN,2010,YR2010,2236470000,..,1.87531192605713,5493760000,2.92303052173772,1959422,..
Middle income,MIC,1960,YR1960,1900480000,..,..,2862920000,..,..,..
Middle income,MIC,1961,YR1961,2393000000,..,..,3590350000,..,21018310.1,..
Middle income,MIC,1962,YR1962,2436000000,..,..,3472410000,..,21122578,..
Middle income,MIC,1963,YR1963,2661000000,..,..,3748800000,..,21232601.1,..
Middle income,MIC,1964,YR1964,2626000000,..,..,3924700000,..,21328330.7,..
Middle income,MIC,1965,YR1965,2653830000,..,..,4158360000,..,21442235.3,..
Middle income,MIC,1966,YR1966,2710100000,..,..,4155300000,..,21507560.9,..
Middle income,MIC,1967,YR1967,2545730000,..,..,4275670000,..,21612103.7,..
Middle income,MIC,1968,YR1968,2321800000,..,..,4069150000,..,21718645.5,..
Middle income,MIC,1969,YR1969,2053000000,..,..,3746590000,..,21913118.3,..
Middle income,MIC,1970,YR1970,1975000000,..,..,3925050000,..,21965393.7,..
Middle income,MIC,1971,YR1971,2046000000,..,..,4228370000,..,22078572.6,..
Middle income,MIC,1972,YR1972,1808000000,..,..,4211820000,..,22166022,..
Middle income,MIC,1973,YR1973,1447000000,..,..,4413200000,..,22341117,..
Middle income,MIC,1974,YR1974,1423000000,..,..,5245450000,..,22427074,..
Middle income,MIC,1975,YR1975,1536000000,..,0.526431175544305,6177010000,..,22514574,..
Middle income,MIC,1976,YR1976,1290000000,..,0.239851465336278,5704620000,..,22474194,..
Middle income,MIC,1977,YR1977,1297000000,..,0.366157448972478,5901650000,..,22553064,..
Middle income,MIC,1978,YR1978,1699000000,..,0.478282479451974,8112590001,..,22637730,..
Middle income,MIC,1979,YR1979,1878000000,..,0.46414981026269,9796800000,..,22722470,..
Middle income,MIC,1980,YR1980,2370000000,..,0.486046021571719,10700170000,..,22816222,..
Middle income,MIC,1981,YR1981,2329000000,..,0.673780635202957,11256280000,..,22828424,..
Middle income,MIC,1982,YR1982,2853000000,..,0.586896474621381,11362390000,..,23007537.4,..
Middle income,MIC,1983,YR1983,3230000000,..,0.507878638220792,11266460000,..,23146722.4,..
Middle income,MIC,1984,YR1984,3644000000,..,0.461129862781069,11679030000,..,23366791.6,..
Middle income,MIC,1985,YR1985,4182000000,..,0.54737231873274,12293160000,..,23607256,..
Middle income,MIC,1986,YR1986,3821000000,..,0.435061986218992,14960190000,..,23819918,..
Middle income,MIC,1987,YR1987,3440000000,..,0.417944363508879,16869120000,..,24008207,..
Middle income,MIC,1988,YR1988,3116000000,..,0.686054260134578,19142600000,2.96280086677042,24143589,..
Middle income,MIC,1989,YR1989,3185000000,..,0.759179435269001,19914610000,2.80883025102206,24292050,..
Middle income,MIC,1990,YR1990,4865000000,850720000,0.664439001291749,24284050000,2.57226396358802,24422158,..
Middle income,MIC,1991,YR1991,5833000000,1870020000,0.956920885811229,29124980000,2.30602463058395,24559777,..
Middle income,MIC,1992,YR1992,3318000000,1756380000,1.14747604507377,27843410001,2.5240613152458,30488123.8,..
Middle income,MIC,1993,YR1993,3264000000,1211030000,1.56142193860907,25525500000,2.30867929146143,30558377,..
Middle income,MIC,1994,YR1994,2728000000,1115800000,1.89982110688154,26769390000,2.2804043138116,30639654,..
Middle income,MIC,1995,YR1995,2445000000,1352150000,1.89471797790515,26291290000,2.18880850997764,30709393,..
Middle income,MIC,1996,YR1996,2303000000,1250130000,2.12933734866132,24596090000,2.10528976341907,30748674.6,..
Middle income,MIC,1997,YR1997,2020000000,1112940000,2.65946584566043,20657100000,2.0926413757999,30908636.2,..
Middle income,MIC,1998,YR1998,2667860000,1642230000,2.747614445939,23449360000,1.95811949131283,30948041.2,..
Middle income,MIC,1999,YR1999,3928180000,1855470000,2.86866158099302,26642110000,2.02536926029533,31002696.9,..
Middle income,MIC,2000,YR2000,3691260000,2078870000,2.51346800927134,23950710000,1.95396593869492,31016255,..
Middle income,MIC,2001,YR2001,4824670000,2576550000,2.68601778204182,24608790000,2.04989468229271,30977841,..
Middle income,MIC,2002,YR2002,5887340000,1925350000,2.5478691599702,26500510000,2.11271773498596,30991235,..
Middle income,MIC,2003,YR2003,7547300000,1879130000,2.3514843581486,28614980000,2.0757923535551,30910324.4,..
Middle income,MIC,2004,YR2004,8514030000,2433240000,2.66902035175736,33872280000,2.02316194384248,31013529,..
Middle income,MIC,2005,YR2005,17015560000,..,3.12196942617256,59528360000,1.99657176507134,30901590,..
Middle income,MIC,2006,YR2006,12169480000,..,3.52650930971679,51885100000,1.96433515690416,30966344,..
Middle income,MIC,2007,YR2007,9831670000,..,3.84392085417964,43217670000,1.92529579943233,31016549,..
Middle income,MIC,2008,YR2008,11205080000,..,3.65051389022682,48816860000,1.94148283739472,31016907,19448
Middle income,MIC,2009,YR2009,11744300000,..,2.52512883322232,44015040000,2.13407864831399,31002164.4,25171
Middle income,MIC,2010,YR2010,10503440000,..,3.03665884929866,42650860000,1.96141826101013,31116330.7,..
Moldova,MDA,1960,YR1960,..,..,..,..,..,..,..
Moldova,MDA,1961,YR1961,..,..,..,..,..,..,..
Moldova,MDA,1962,YR1962,..,..,..,..,..,..,..
Moldova,MDA,1963,YR1963,..,..,..,..,..,..,..
Moldova,MDA,1964,YR1964,..,..,..,..,..,..,..
Moldova,MDA,1965,YR1965,..,..,..,..,..,..,..
Moldova,MDA,1966,YR1966,..,..,..,..,..,..,..
Moldova,MDA,1967,YR1967,..,..,..,..,..,..,..
Moldova,MDA,1968,YR1968,..,..,..,..,..,..,..
Moldova,MDA,1969,YR1969,..,..,..,..,..,..,..
Moldova,MDA,1970,YR1970,..,..,..,..,..,..,..
Moldova,MDA,1971,YR1971,..,..,..,..,..,..,..
Moldova,MDA,1972,YR1972,..,..,..,..,..,..,..
Moldova,MDA,1973,YR1973,..,..,..,..,..,..,..
Moldova,MDA,1974,YR1974,..,..,..,..,..,..,..
Moldova,MDA,1975,YR1975,..,..,..,..,..,..,..
Moldova,MDA,1976,YR1976,..,..,..,..,..,..,..
Moldova,MDA,1977,YR1977,..,..,..,..,..,..,..
Moldova,MDA,1978,YR1978,..,..,..,..,..,..,..
Moldova,MDA,1979,YR1979,..,..,..,..,..,..,..
Moldova,MDA,1980,YR1980,..,..,..,..,..,..,..
Moldova,MDA,1981,YR1981,..,..,..,..,..,..,..
Moldova,MDA,1982,YR1982,..,..,..,..,..,..,..
Moldova,MDA,1983,YR1983,..,..,..,..,..,..,..
Moldova,MDA,1984,YR1984,..,..,..,..,..,..,..
Moldova,MDA,1985,YR1985,..,..,..,..,..,..,..
Moldova,MDA,1986,YR1986,..,..,..,..,..,..,..
Moldova,MDA,1987,YR1987,..,..,..,..,..,..,..
Moldova,MDA,1988,YR1988,..,..,..,..,..,..,..
Moldova,MDA,1989,YR1989,..,..,..,..,..,..,..
Moldova,MDA,1990,YR1990,..,..,..,..,..,..,..
Moldova,MDA,1991,YR1991,..,..,..,..,..,..,..
Moldova,MDA,1992,YR1992,9000000,14690000,..,9700000,..,25600,585
Moldova,MDA,1993,YR1993,25000000,43170000,..,28300000,..,25570,..
Moldova,MDA,1994,YR1994,21000000,81840000,..,52960000,..,25570,..
Moldova,MDA,1995,YR1995,16000000,90150000,1.47805801932278,60530000,0.925968809141917,25560,..
Moldova,MDA,1996,YR1996,13000000,50200000,1.40048218169075,32920000,0.90668922608637,25560,..
Moldova,MDA,1997,YR1997,8000000,..,4.07964180586415,21720000,0.902777086988202,25560,..
Moldova,MDA,1998,YR1998,3790000,..,4.60507036494361,28600000,0.647425631239991,25560,..
Moldova,MDA,1999,YR1999,36850000,..,3.23629004925993,59950000,0.511298230031613,25570,..
Moldova,MDA,2000,YR2000,35000000,..,9.89887569286413,66860000,0.39514206231072,25440,..
Moldova,MDA,2001,YR2001,43510000,..,3.68350024743697,83460000,0.402596859975447,25390,..
Moldova,MDA,2002,YR2002,56910000,..,5.05771338869042,97650000,0.419846587081724,25340,..
Moldova,MDA,2003,YR2003,41700000,..,3.72305225715214,88950000,0.416381264465176,25280,..
Moldova,MDA,2004,YR2004,32760000,..,3.37498799083173,86680000,0.360979036536125,25220,..
